label,phase,epoch,loss,matrix,layer,head,shape,cond,eff_rank_50,spectral_entropy,norm_entropy,sv_max,sv_min,sv_mean
d512 ep25s,d512s,25,5.1075,FFN_down,6,-1,"(512, 2048)",37.13469314575195,123,5.967229843139648,0.956543655838022,3.9930858612060547,0.10752978920936584,0.7306087017059326
d512 ep25s,d512s,25,5.1075,Q,7,0,"(512, 128)",3.052401542663574,25,4.123025894165039,0.9913781684947811,3.0515992641448975,0.9997372031211853,1.9517704248428345
d512 ep25s,d512s,25,5.1075,K,7,0,"(512, 128)",2.854550838470459,25,4.121976375579834,0.991125812618415,3.0534515380859375,1.0696784257888794,1.9607386589050293
d512 ep25s,d512s,25,5.1075,V,7,0,"(512, 128)",10.990387916564941,35,4.657374858856201,0.9598816589189683,3.0111777782440186,0.27398285269737244,1.2794461250305176
d512 ep25s,d512s,25,5.1075,Q,7,1,"(512, 128)",2.8072242736816406,26,4.125694274902344,0.9920197784375999,2.9860472679138184,1.0637010335922241,1.992728352546692
d512 ep25s,d512s,25,5.1075,K,7,1,"(512, 128)",2.81774640083313,26,4.126472473144531,0.9922068955617387,3.0720648765563965,1.0902559757232666,1.9959824085235596
d512 ep25s,d512s,25,5.1075,V,7,1,"(512, 128)",15.8131685256958,33,4.6041388511657715,0.948909755448724,3.15436053276062,0.19947682321071625,1.2442355155944824
d512 ep25s,d512s,25,5.1075,Q,7,2,"(512, 128)",2.9744374752044678,25,4.121387481689453,0.9909842135692046,3.065605878829956,1.0306506156921387,1.970609426498413
d512 ep25s,d512s,25,5.1075,K,7,2,"(512, 128)",2.7748944759368896,26,4.124045372009277,0.9916233010998109,2.985964059829712,1.0760639905929565,1.9610120058059692
d512 ep25s,d512s,25,5.1075,V,7,2,"(512, 128)",44.940643310546875,32,4.534257411956787,0.934507240334869,2.8864760398864746,0.06422863155603409,1.1598310470581055
d512 ep25s,d512s,25,5.1075,Q,7,3,"(512, 128)",2.7103939056396484,26,4.125978469848633,0.9920881128775427,2.929028034210205,1.080665111541748,1.941750407218933
d512 ep25s,d512s,25,5.1075,K,7,3,"(512, 128)",2.750389814376831,26,4.123603820800781,0.9915171304766782,2.9470179080963135,1.071491003036499,1.923635482788086
d512 ep25s,d512s,25,5.1075,V,7,3,"(512, 128)",138.9633331298828,27,4.279059410095215,0.8819111129448028,3.02643084526062,0.02177862823009491,1.0185072422027588
d512 ep25s,d512s,25,5.1075,Wo,7,-1,"(512, 512)",6472.86474609375,90,5.683101654052734,0.9109980636855273,2.3406460285186768,0.00036160898162052035,0.5706915259361267
d512 ep25s,d512s,25,5.1075,FFN_up,7,-1,"(2048, 512)",58.2545166015625,113,5.883607864379883,0.9431390987195736,4.881664752960205,0.08379890769720078,0.8150311708450317
d512 ep25s,d512s,25,5.1075,FFN_down,7,-1,"(512, 2048)",188.54885864257812,97,5.686997413635254,0.9116225517999935,3.4744179248809814,0.018427148461341858,0.6494699716567993
d512 ep25s,d512s,25,5.1075,upscale,-1,-1,"(512, 256)",684.6951293945312,76,5.249849319458008,0.9467414473245459,4.950023651123047,0.007229529321193695,1.1275594234466553
d512 ep25s,d512s,25,5.1075,downscale,-1,-1,"(256, 512)",7.71133279800415,89,5.466925621032715,0.9858883102965893,2.397519826889038,0.31090861558914185,1.110215663909912
d512 ep26s,d512s,26,5.1003,Q,0,0,"(512, 128)",2.9865882396698,25,4.121484756469727,0.991007603209722,3.2182648181915283,1.0775723457336426,1.9441086053848267
d512 ep26s,d512s,26,5.1003,K,0,0,"(512, 128)",3.1391448974609375,25,4.121260643005371,0.9909537153124517,3.1036157608032227,0.9886819124221802,1.933764934539795
d512 ep26s,d512s,26,5.1003,V,0,0,"(512, 128)",22.89661979675293,29,4.503545761108398,0.9281775908525142,3.145746946334839,0.13738913834095,1.1472764015197754
d512 ep26s,d512s,26,5.1003,Q,0,1,"(512, 128)",3.108407974243164,25,4.122234344482422,0.9911878410278262,3.114392042160034,1.0019251108169556,1.9500981569290161
d512 ep26s,d512s,26,5.1003,K,0,1,"(512, 128)",2.9249799251556396,26,4.124898910522461,0.9918285337298405,3.1173322200775146,1.065761923789978,1.9397079944610596
d512 ep26s,d512s,26,5.1003,V,0,1,"(512, 128)",24.226652145385742,29,4.497200965881348,0.9268699330511538,3.1519620418548584,0.13010308146476746,1.149315595626831
d512 ep26s,d512s,26,5.1003,Q,0,2,"(512, 128)",3.030703544616699,25,4.122344970703125,0.9912144410111596,2.9565348625183105,0.9755275845527649,1.9333176612854004
d512 ep26s,d512s,26,5.1003,K,0,2,"(512, 128)",2.814976692199707,26,4.124994277954102,0.9918514647499556,3.0138027667999268,1.070631504058838,1.9474619626998901
d512 ep26s,d512s,26,5.1003,V,0,2,"(512, 128)",24.38957977294922,30,4.505991458892822,0.9286816474332429,2.9115939140319824,0.11937859654426575,1.1211254596710205
d512 ep26s,d512s,26,5.1003,Q,0,3,"(512, 128)",2.809813976287842,26,4.124925136566162,0.9918348397603721,3.03312611579895,1.0794757604599,1.9403403997421265
d512 ep26s,d512s,26,5.1003,K,0,3,"(512, 128)",2.739668369293213,25,4.123472213745117,0.9914854856689195,2.9340949058532715,1.070967197418213,1.9318532943725586
d512 ep26s,d512s,26,5.1003,V,0,3,"(512, 128)",31.70650291442871,29,4.434933185577393,0.914036587643771,2.947458267211914,0.09296068549156189,1.0710535049438477
d512 ep26s,d512s,26,5.1003,Wo,0,-1,"(512, 512)",10838.9931640625,69,5.5568528175354,0.8907604447564651,2.858781099319458,0.0002637496800161898,0.46485263109207153
d512 ep26s,d512s,26,5.1003,FFN_up,0,-1,"(2048, 512)",28.142173767089844,120,5.920716285705566,0.9490875582108826,2.666858673095703,0.09476377815008163,0.8654903173446655
d512 ep26s,d512s,26,5.1003,FFN_down,0,-1,"(512, 2048)",29.704914093017578,136,6.03544807434082,0.9674790007104829,5.35912561416626,0.18041208386421204,0.847652018070221
d512 ep26s,d512s,26,5.1003,Q,1,0,"(512, 128)",2.9005401134490967,26,4.123923301696777,0.9915939493940636,3.020778179168701,1.0414537191390991,1.9528348445892334
d512 ep26s,d512s,26,5.1003,K,1,0,"(512, 128)",2.943380117416382,26,4.122849941253662,0.9913358607626688,2.9595565795898438,1.0054959058761597,1.9426054954528809
d512 ep26s,d512s,26,5.1003,V,1,0,"(512, 128)",29.26071548461914,29,4.474355697631836,0.9221615394495326,2.983637571334839,0.10196734964847565,1.0939569473266602
d512 ep26s,d512s,26,5.1003,Q,1,1,"(512, 128)",2.8030996322631836,26,4.12616491317749,0.9921329430218676,2.8752691745758057,1.0257463455200195,1.9413141012191772
d512 ep26s,d512s,26,5.1003,K,1,1,"(512, 128)",2.8523521423339844,26,4.123553276062012,0.9915049770360173,2.947193145751953,1.033250093460083,1.9494245052337646
d512 ep26s,d512s,26,5.1003,V,1,1,"(512, 128)",30.31083106994629,29,4.467991828918457,0.9208499506161526,2.968355655670166,0.09793052822351456,1.0968620777130127
d512 ep26s,d512s,26,5.1003,Q,1,2,"(512, 128)",2.836195707321167,26,4.1232991218566895,0.9914438658674106,3.0350568294525146,1.0701154470443726,1.9343936443328857
d512 ep26s,d512s,26,5.1003,K,1,2,"(512, 128)",2.7903528213500977,26,4.123996257781982,0.9916114916244516,2.9284307956695557,1.0494840145111084,1.9433176517486572
d512 ep26s,d512s,26,5.1003,V,1,2,"(512, 128)",221.45504760742188,28,4.324559211730957,0.8912885898278481,2.8740603923797607,0.012978076003491879,1.0415855646133423
d512 ep26s,d512s,26,5.1003,Q,1,3,"(512, 128)",2.822432041168213,26,4.124466896057129,0.9917246562087193,2.963548421859741,1.049998164176941,1.9352318048477173
d512 ep26s,d512s,26,5.1003,K,1,3,"(512, 128)",2.9815280437469482,25,4.121994495391846,0.9911301695122369,2.985811233520508,1.0014365911483765,1.9344773292541504
d512 ep26s,d512s,26,5.1003,V,1,3,"(512, 128)",287.610107421875,26,4.208841800689697,0.8674393133916002,2.9740006923675537,0.010340389795601368,0.995762825012207
d512 ep26s,d512s,26,5.1003,Wo,1,-1,"(512, 512)",9923.8349609375,83,5.670553207397461,0.9089865546010358,3.3349971771240234,0.00033605931093916297,0.4974234998226166
d512 ep26s,d512s,26,5.1003,FFN_up,1,-1,"(2048, 512)",17.274805068969727,130,5.987473964691162,0.9597887773679689,2.4996531009674072,0.1446993499994278,0.9063116312026978
d512 ep26s,d512s,26,5.1003,FFN_down,1,-1,"(512, 2048)",27.443023681640625,139,6.0442681312561035,0.9688928509740425,4.925328254699707,0.17947469651699066,0.8494959473609924
d512 ep26s,d512s,26,5.1003,Q,2,0,"(512, 128)",2.797333240509033,26,4.126389503479004,0.9921869455742386,2.8633339405059814,1.0235941410064697,1.9285563230514526
d512 ep26s,d512s,26,5.1003,K,2,0,"(512, 128)",2.6987035274505615,26,4.125308990478516,0.9919271371163352,2.9302139282226562,1.0857857465744019,1.9353089332580566
d512 ep26s,d512s,26,5.1003,V,2,0,"(512, 128)",22.675457000732422,30,4.500547409057617,0.927559632619014,3.0388336181640625,0.13401421904563904,1.128159761428833
d512 ep26s,d512s,26,5.1003,Q,2,1,"(512, 128)",2.958770751953125,26,4.124035358428955,0.9916208933426988,3.013312816619873,1.0184340476989746,1.9424934387207031
d512 ep26s,d512s,26,5.1003,K,2,1,"(512, 128)",2.8583383560180664,26,4.123307228088379,0.9914458150041204,2.977618932723999,1.0417307615280151,1.9477453231811523
d512 ep26s,d512s,26,5.1003,V,2,1,"(512, 128)",23.914527893066406,30,4.501456260681152,0.9277469462947536,3.0476603507995605,0.1274397075176239,1.1129727363586426
d512 ep26s,d512s,26,5.1003,Q,2,2,"(512, 128)",2.950826406478882,25,4.121262550354004,0.990954173932854,2.9862632751464844,1.0120091438293457,1.9146771430969238
d512 ep26s,d512s,26,5.1003,K,2,2,"(512, 128)",2.9496209621429443,26,4.123600006103516,0.9915162132358736,2.978983163833618,1.009954571723938,1.9230929613113403
d512 ep26s,d512s,26,5.1003,V,2,2,"(512, 128)",199.7690887451172,28,4.3327741622924805,0.8929816853187421,2.988046407699585,0.01495750155299902,1.0472538471221924
d512 ep26s,d512s,26,5.1003,Q,2,3,"(512, 128)",2.892258644104004,26,4.123592376708984,0.9915143787542644,2.989119529724121,1.03348970413208,1.9346797466278076
d512 ep26s,d512s,26,5.1003,K,2,3,"(512, 128)",2.866076707839966,26,4.1247334480285645,0.9917887484099409,2.898383378982544,1.0112720727920532,1.9353742599487305
d512 ep26s,d512s,26,5.1003,V,2,3,"(512, 128)",267.99859619140625,26,4.207767486572266,0.8672178980130895,2.9501826763153076,0.011008202098309994,0.9880913496017456
d512 ep26s,d512s,26,5.1003,Wo,2,-1,"(512, 512)",6643.41162109375,85,5.684053421020508,0.911150631406026,3.08349609375,0.0004641434643417597,0.5128429532051086
d512 ep26s,d512s,26,5.1003,FFN_up,2,-1,"(2048, 512)",15.682021141052246,138,6.030508041381836,0.9666871161491767,2.794132947921753,0.17817428708076477,0.9444880485534668
d512 ep26s,d512s,26,5.1003,FFN_down,2,-1,"(512, 2048)",26.294321060180664,142,6.053004264831543,0.9702932483724681,4.49948263168335,0.17111994326114655,0.8519769906997681
d512 ep26s,d512s,26,5.1003,Q,3,0,"(512, 128)",3.028326988220215,26,4.1238179206848145,0.9915686106168365,2.9861536026000977,0.9860737323760986,1.9453868865966797
d512 ep26s,d512s,26,5.1003,K,3,0,"(512, 128)",2.8157267570495605,26,4.124658584594727,0.9917707475591506,2.951899290084839,1.0483614206314087,1.948365569114685
d512 ep26s,d512s,26,5.1003,V,3,0,"(512, 128)",19.35012435913086,30,4.508358955383301,0.9291695867826908,2.8893795013427734,0.14932097494602203,1.1172515153884888
d512 ep26s,d512s,26,5.1003,Q,3,1,"(512, 128)",2.755314588546753,26,4.123980522155762,0.9916077080061326,2.867636203765869,1.040765404701233,1.9398313760757446
d512 ep26s,d512s,26,5.1003,K,3,1,"(512, 128)",2.9688620567321777,26,4.124713897705078,0.9917840475508173,3.0021347999572754,1.0112072229385376,1.9389593601226807
d512 ep26s,d512s,26,5.1003,V,3,1,"(512, 128)",22.778093338012695,30,4.500588417053223,0.9275680843378563,3.0225744247436523,0.13269655406475067,1.1248440742492676
d512 ep26s,d512s,26,5.1003,Q,3,2,"(512, 128)",2.826972007751465,26,4.125095367431641,0.9918757716312775,2.8785653114318848,1.0182503461837769,1.9157302379608154
d512 ep26s,d512s,26,5.1003,K,3,2,"(512, 128)",3.0297718048095703,25,4.1224260330200195,0.9912339323782575,2.996330976486206,0.9889625906944275,1.9303544759750366
d512 ep26s,d512s,26,5.1003,V,3,2,"(512, 128)",189.8743133544922,28,4.335198402404785,0.8934813194884487,2.942700147628784,0.01549814734607935,1.0517107248306274
d512 ep26s,d512s,26,5.1003,Q,3,3,"(512, 128)",2.852396011352539,26,4.124786376953125,0.9918014751261047,2.891235589981079,1.0136164426803589,1.9427244663238525
d512 ep26s,d512s,26,5.1003,K,3,3,"(512, 128)",3.0752758979797363,26,4.123749732971191,0.9915522149374543,3.074801445007324,0.9998457431793213,1.9259371757507324
d512 ep26s,d512s,26,5.1003,V,3,3,"(512, 128)",218.06544494628906,26,4.218438148498535,0.8694171138765225,2.9702343940734863,0.013620839454233646,0.9977403879165649
d512 ep26s,d512s,26,5.1003,Wo,3,-1,"(512, 512)",5463.04345703125,85,5.687459945678711,0.9116966954316988,3.0773870944976807,0.0005633099935948849,0.5135766267776489
d512 ep26s,d512s,26,5.1003,FFN_up,3,-1,"(2048, 512)",13.05007266998291,143,6.05908727645874,0.9712683517844933,2.646962881088257,0.20283126831054688,0.9564288854598999
d512 ep26s,d512s,26,5.1003,FFN_down,3,-1,"(512, 2048)",28.299537658691406,144,6.060697555541992,0.971526478634255,5.12930965423584,0.1812506467103958,0.8172428011894226
d512 ep26s,d512s,26,5.1003,Q,4,0,"(512, 128)",2.8944599628448486,25,4.122920513153076,0.991352829717554,3.0392465591430664,1.050022006034851,1.9478294849395752
d512 ep26s,d512s,26,5.1003,K,4,0,"(512, 128)",2.814265251159668,26,4.124598026275635,0.9917561863613775,2.994584798812866,1.0640734434127808,1.9467740058898926
d512 ep26s,d512s,26,5.1003,V,4,0,"(512, 128)",21.324790954589844,30,4.5009965896606445,0.9276522084230784,2.9593639373779297,0.1387757509946823,1.1174856424331665
d512 ep26s,d512s,26,5.1003,Q,4,1,"(512, 128)",2.8062350749969482,26,4.124757766723633,0.9917945958200702,2.946091413497925,1.0498377084732056,1.9435298442840576
d512 ep26s,d512s,26,5.1003,K,4,1,"(512, 128)",2.8208396434783936,26,4.124227046966553,0.99166698469313,2.9896957874298096,1.0598602294921875,1.9432467222213745
d512 ep26s,d512s,26,5.1003,V,4,1,"(512, 128)",21.12010383605957,30,4.497001647949219,0.9268288537665478,2.961136817932129,0.14020465314388275,1.1131360530853271
d512 ep26s,d512s,26,5.1003,Q,4,2,"(512, 128)",2.7452125549316406,26,4.125693321228027,0.9920195491273988,2.8624045848846436,1.042689561843872,1.9260032176971436
d512 ep26s,d512s,26,5.1003,K,4,2,"(512, 128)",2.770843267440796,26,4.123833656311035,0.9915723942351555,2.902493476867676,1.0475126504898071,1.9289737939834595
d512 ep26s,d512s,26,5.1003,V,4,2,"(512, 128)",269.0390930175781,28,4.315572738647461,0.8894364840917564,2.9124033451080322,0.01082520466297865,1.0351436138153076
d512 ep26s,d512s,26,5.1003,Q,4,3,"(512, 128)",2.806553602218628,25,4.123013496398926,0.9913751874621661,2.9859485626220703,1.063920021057129,1.944866418838501
d512 ep26s,d512s,26,5.1003,K,4,3,"(512, 128)",2.84136962890625,26,4.123503684997559,0.9914930529055574,2.9402413368225098,1.034797191619873,1.91582453250885
d512 ep26s,d512s,26,5.1003,V,4,3,"(512, 128)",366.1118469238281,26,4.179164886474609,0.8613229223963152,2.9477415084838867,0.008051478303968906,0.9810500144958496
d512 ep26s,d512s,26,5.1003,Wo,4,-1,"(512, 512)",652050.25,84,5.667349338531494,0.9084729761871927,3.109893321990967,4.769407496496569e-06,0.5060643553733826
d512 ep26s,d512s,26,5.1003,FFN_up,4,-1,"(2048, 512)",11.624045372009277,147,6.072154998779297,0.9733631004720024,2.422323226928711,0.20838899910449982,0.9501349925994873
d512 ep26s,d512s,26,5.1003,FFN_down,4,-1,"(512, 2048)",23.98275375366211,142,6.056547164916992,0.9708611733039839,4.342467784881592,0.18106627464294434,0.8173381090164185
d512 ep26s,d512s,26,5.1003,Q,5,0,"(512, 128)",3.2208750247955322,26,4.122936725616455,0.9913567279909735,3.3886337280273438,1.0520848035812378,1.9477274417877197
d512 ep26s,d512s,26,5.1003,K,5,0,"(512, 128)",3.507314920425415,25,4.121798515319824,0.9910830462659005,3.6878368854522705,1.051470160484314,1.9838204383850098
d512 ep26s,d512s,26,5.1003,V,5,0,"(512, 128)",15.4859037399292,32,4.56415319442749,0.9406687399225802,3.0379273891448975,0.19617372751235962,1.1721727848052979
d512 ep26s,d512s,26,5.1003,Q,5,1,"(512, 128)",3.573781967163086,25,4.120144844055176,0.9906854223771057,3.707195997238159,1.0373313426971436,1.9607963562011719
d512 ep26s,d512s,26,5.1003,K,5,1,"(512, 128)",3.855164051055908,25,4.115323066711426,0.9895260300000892,3.931635856628418,1.019836187362671,1.952134609222412
d512 ep26s,d512s,26,5.1003,V,5,1,"(512, 128)",20.924413681030273,30,4.509731292724609,0.9294524245365098,2.9617037773132324,0.1415429711341858,1.121679425239563
d512 ep26s,d512s,26,5.1003,Q,5,2,"(512, 128)",2.897207736968994,26,4.122629165649414,0.9912827754511025,2.9616408348083496,1.0222396850585938,1.961228847503662
d512 ep26s,d512s,26,5.1003,K,5,2,"(512, 128)",2.772503614425659,26,4.123598098754883,0.9915157546154714,2.940328359603882,1.0605318546295166,1.9306416511535645
d512 ep26s,d512s,26,5.1003,V,5,2,"(512, 128)",161.78656005859375,28,4.34266471862793,0.8950201219725686,2.9364805221557617,0.018150337040424347,1.0525139570236206
d512 ep26s,d512s,26,5.1003,Q,5,3,"(512, 128)",2.7462809085845947,26,4.124876976013184,0.991823259595214,2.9088215827941895,1.0591857433319092,1.9362592697143555
d512 ep26s,d512s,26,5.1003,K,5,3,"(512, 128)",2.7593321800231934,26,4.124600410461426,0.9917567596368804,2.8683645725250244,1.0395140647888184,1.9255099296569824
d512 ep26s,d512s,26,5.1003,V,5,3,"(512, 128)",178.6602020263672,26,4.225955963134766,0.8709665301470957,2.9689762592315674,0.01661800593137741,0.9955430626869202
d512 ep26s,d512s,26,5.1003,Wo,5,-1,"(512, 512)",26384.646484375,84,5.672263145446777,0.9092606567281443,3.2481529712677,0.00012310768943279982,0.5215107798576355
d512 ep26s,d512s,26,5.1003,FFN_up,5,-1,"(2048, 512)",13.425338745117188,146,6.076181411743164,0.9740085322515071,2.797271966934204,0.20835764706134796,0.924774706363678
d512 ep26s,d512s,26,5.1003,FFN_down,5,-1,"(512, 2048)",17.50438117980957,135,6.034188747406006,0.9672771312967368,2.7287919521331787,0.15589193999767303,0.79310142993927
d512 ep26s,d512s,26,5.1003,Q,6,0,"(512, 128)",2.9260690212249756,26,4.1259026527404785,0.9920698827165513,2.996542453765869,1.0240846872329712,1.9592785835266113
d512 ep26s,d512s,26,5.1003,K,6,0,"(512, 128)",2.6972720623016357,26,4.127241134643555,0.9923917195838659,2.961897850036621,1.0981086492538452,1.9848339557647705
d512 ep26s,d512s,26,5.1003,V,6,0,"(512, 128)",12.753211975097656,35,4.654789924621582,0.9593489058044955,2.9431166648864746,0.23077453672885895,1.2789829969406128
d512 ep26s,d512s,26,5.1003,Q,6,1,"(512, 128)",2.819460153579712,25,4.1231231689453125,0.9914015581352984,3.0429749488830566,1.0792757272720337,1.9440767765045166
d512 ep26s,d512s,26,5.1003,K,6,1,"(512, 128)",2.81184720993042,26,4.123964309692383,0.9916038097327131,2.956773281097412,1.0515412092208862,1.9353424310684204
d512 ep26s,d512s,26,5.1003,V,6,1,"(512, 128)",13.56927490234375,32,4.579446792602539,0.9438207396717933,3.028604030609131,0.22319571673870087,1.1875122785568237
d512 ep26s,d512s,26,5.1003,Q,6,2,"(512, 128)",2.9426722526550293,26,4.125089168548584,0.99187428111497,2.925666332244873,0.9942209124565125,1.9429452419281006
d512 ep26s,d512s,26,5.1003,K,6,2,"(512, 128)",2.8192481994628906,26,4.1261372566223145,0.9921262930260343,2.954880475997925,1.0481094121932983,1.9549026489257812
d512 ep26s,d512s,26,5.1003,V,6,2,"(512, 128)",34.73529052734375,33,4.565041542053223,0.9408518277388987,2.938295602798462,0.08459107577800751,1.1951849460601807
d512 ep26s,d512s,26,5.1003,Q,6,3,"(512, 128)",2.9499471187591553,26,4.123209476470947,0.9914223107085025,2.985114574432373,1.0119214057922363,1.9468384981155396
d512 ep26s,d512s,26,5.1003,K,6,3,"(512, 128)",2.8318684101104736,26,4.12413215637207,0.9916441683281155,2.9661900997161865,1.0474321842193604,1.9610838890075684
d512 ep26s,d512s,26,5.1003,V,6,3,"(512, 128)",66.72894287109375,28,4.360384941101074,0.8986722472704907,2.974731206893921,0.04457932710647583,1.049554467201233
d512 ep26s,d512s,26,5.1003,Wo,6,-1,"(512, 512)",5046.9541015625,94,5.771846294403076,0.9252237806342953,2.7539267539978027,0.000545661139767617,0.5859203338623047
d512 ep26s,d512s,26,5.1003,FFN_up,6,-1,"(2048, 512)",14.465875625610352,147,6.084708213806152,0.975375373923831,3.308767318725586,0.22872914373874664,0.9337043762207031
d512 ep26s,d512s,26,5.1003,FFN_down,6,-1,"(512, 2048)",37.080230712890625,123,5.967263221740723,0.9565490064093821,3.9921932220458984,0.10766365379095078,0.7306292057037354
d512 ep26s,d512s,26,5.1003,Q,7,0,"(512, 128)",3.052461624145508,25,4.123026371002197,0.9913782831498816,3.0516197681427,0.9997242093086243,1.9517712593078613
d512 ep26s,d512s,26,5.1003,K,7,0,"(512, 128)",2.8544743061065674,25,4.121975898742676,0.9911256979633145,3.053468942642212,1.0697132349014282,1.960737705230713
d512 ep26s,d512s,26,5.1003,V,7,0,"(512, 128)",10.990657806396484,35,4.657376289367676,0.9598819537463698,3.0111637115478516,0.27397483587265015,1.2794463634490967
d512 ep26s,d512s,26,5.1003,Q,7,1,"(512, 128)",2.8070859909057617,26,4.125691890716553,0.9920192051620971,2.9861807823181152,1.0638009309768677,1.992720603942871
d512 ep26s,d512s,26,5.1003,K,7,1,"(512, 128)",2.817457437515259,26,4.126471042633057,0.9922065515964369,3.0721240043640137,1.0903887748718262,1.9959778785705566
d512 ep26s,d512s,26,5.1003,V,7,1,"(512, 128)",15.81166934967041,33,4.604139804840088,0.948909952000325,3.1543474197387695,0.19949489831924438,1.2442368268966675
d512 ep26s,d512s,26,5.1003,Q,7,2,"(512, 128)",2.974423408508301,25,4.121387481689453,0.9909842135692046,3.0655980110168457,1.0306528806686401,1.9706089496612549
d512 ep26s,d512s,26,5.1003,K,7,2,"(512, 128)",2.77471923828125,26,4.124046325683594,0.991623530410012,2.9859328269958496,1.0761207342147827,1.9610116481781006
d512 ep26s,d512s,26,5.1003,V,7,2,"(512, 128)",45.05988311767578,32,4.534261226654053,0.934508026541273,2.8864874839782715,0.06405892223119736,1.1598305702209473
d512 ep26s,d512s,26,5.1003,Q,7,3,"(512, 128)",2.7103803157806396,26,4.125978469848633,0.9920881128775427,2.9290289878845215,1.0806708335876465,1.9417505264282227
d512 ep26s,d512s,26,5.1003,K,7,3,"(512, 128)",2.750356912612915,26,4.123603820800781,0.9915171304766782,2.9470181465148926,1.0715038776397705,1.9236359596252441
d512 ep26s,d512s,26,5.1003,V,7,3,"(512, 128)",138.7821044921875,27,4.279052734375,0.881909737083596,3.0264203548431396,0.0218069925904274,1.0185003280639648
d512 ep26s,d512s,26,5.1003,Wo,7,-1,"(512, 512)",10480.244140625,90,5.6831254959106445,0.9110018855222131,2.3405168056488037,0.00022332655498757958,0.5707032084465027
d512 ep26s,d512s,26,5.1003,FFN_up,7,-1,"(2048, 512)",58.390113830566406,113,5.8836259841918945,0.9431420033154547,4.881491661071777,0.08360134065151215,0.8150378465652466
d512 ep26s,d512s,26,5.1003,FFN_down,7,-1,"(512, 2048)",189.1849365234375,97,5.687014579772949,0.9116253035224073,3.4739763736724854,0.01836285926401615,0.6494738459587097
d512 ep26s,d512s,26,5.1003,upscale,-1,-1,"(512, 256)",698.2100830078125,76,5.249930381774902,0.9467560658498693,4.950873851776123,0.007090808358043432,1.1275606155395508
d512 ep26s,d512s,26,5.1003,downscale,-1,-1,"(256, 512)",7.709140300750732,89,5.466937065124512,0.9858903740883996,2.397129535675049,0.31094640493392944,1.1102243661880493
d512 ep27s,d512s,27,5.0909,Q,0,0,"(512, 128)",2.986665725708008,25,4.121484756469727,0.991007603209722,3.218287229537964,1.0775518417358398,1.944108247756958
d512 ep27s,d512s,27,5.0909,K,0,0,"(512, 128)",3.139171600341797,25,4.121261119842529,0.9909538299675522,3.103616952896118,0.9886738657951355,1.9337650537490845
d512 ep27s,d512s,27,5.0909,V,0,0,"(512, 128)",22.87664222717285,29,4.503536224365234,0.9281756253365043,3.1459052562713623,0.13751603662967682,1.1472662687301636
d512 ep27s,d512s,27,5.0909,Q,0,1,"(512, 128)",3.1084272861480713,25,4.122234344482422,0.9911878410278262,3.114400863647461,1.0019217729568481,1.9500982761383057
d512 ep27s,d512s,27,5.0909,K,0,1,"(512, 128)",2.9250433444976807,26,4.124898910522461,0.9918285337298405,3.1173272132873535,1.0657371282577515,1.93970787525177
d512 ep27s,d512s,27,5.0909,V,0,1,"(512, 128)",24.24583625793457,29,4.497159957885742,0.9268614813323115,3.15198016166687,0.13000088930130005,1.149292230606079
d512 ep27s,d512s,27,5.0909,Q,0,2,"(512, 128)",3.03070330619812,25,4.122344970703125,0.9912144410111596,2.956533670425415,0.9755272269248962,1.9333175420761108
d512 ep27s,d512s,27,5.0909,K,0,2,"(512, 128)",2.81496262550354,26,4.124994277954102,0.9918514647499556,3.0138027667999268,1.0706368684768677,1.9474622011184692
d512 ep27s,d512s,27,5.0909,V,0,2,"(512, 128)",24.357818603515625,30,4.505924701690674,0.9286678888211739,2.9116013050079346,0.11953456699848175,1.1210907697677612
d512 ep27s,d512s,27,5.0909,Q,0,3,"(512, 128)",2.8097920417785645,26,4.124925136566162,0.9918348397603721,3.0331194400787354,1.079481840133667,1.9403406381607056
d512 ep27s,d512s,27,5.0909,K,0,3,"(512, 128)",2.7396676540374756,25,4.123472213745117,0.9914854856689195,2.9340949058532715,1.070967435836792,1.9318532943725586
d512 ep27s,d512s,27,5.0909,V,0,3,"(512, 128)",31.677257537841797,29,4.434841156005859,0.9140176204142759,2.9474549293518066,0.0930464044213295,1.0710008144378662
d512 ep27s,d512s,27,5.0909,Wo,0,-1,"(512, 512)",16881.478515625,69,5.554769992828369,0.8904265691035901,2.8624234199523926,0.00016955999308265746,0.46448296308517456
d512 ep27s,d512s,27,5.0909,FFN_up,0,-1,"(2048, 512)",28.12494468688965,120,5.920680999755859,0.9490819018925876,2.668208122253418,0.09486980736255646,0.8654663562774658
d512 ep27s,d512s,27,5.0909,FFN_down,0,-1,"(512, 2048)",29.808984756469727,136,6.035343647003174,0.9674622610657988,5.360476493835449,0.17982754111289978,0.8475634455680847
d512 ep27s,d512s,27,5.0909,Q,1,0,"(512, 128)",2.900540828704834,26,4.123923301696777,0.9915939493940636,3.0207786560058594,1.0414535999298096,1.9528347253799438
d512 ep27s,d512s,27,5.0909,K,1,0,"(512, 128)",2.9433939456939697,26,4.122849464416504,0.9913357461075682,2.9595487117767334,1.0054885149002075,1.9426052570343018
d512 ep27s,d512s,27,5.0909,V,1,0,"(512, 128)",29.236669540405273,29,4.474368095397949,0.9221640946203454,2.9836347103118896,0.10205111652612686,1.0939648151397705
